n_steps,max_lag,method,mean,std,var,n_valid,time_averaged,n_particles,n_simulations,fitting_fraction,is_diagonal
181,181,WLS_SQRTLAG,0.9985845261937455,0.06830791531800419,0.0046659712950916305,1024,True,128,1024,1.0,True
181,181,GLS,1.0000167745957749,0.007069691319300962,4.998053535019937e-05,1024,True,128,1024,1.0,True
256,32,OLS,1.0000006466331877,0.023328617556179602,0.0005442243970824912,1024,True,128,1024,0.125,False
256,32,WLS,0.9999455057227632,0.010611024375288559,0.00011259383829296794,1024,True,128,1024,0.125,False
256,32,WLS_SQRTLAG,0.9999988803808879,0.021433518246883616,0.000459395704439493,1024,True,128,1024,0.125,False
256,32,GLS,0.9998983481829977,0.00656828755479747,4.314240140250733e-05,1024,True,128,1024,0.125,False
256,45,OLS,0.9995216826169571,0.02677331403553062,0.0007168103444451409,1024,True,128,1024,0.17578125,False
256,45,WLS,0.9996395731903944,0.011463358719854608,0.00013140859314006667,1024,True,128,1024,0.17578125,False
256,45,WLS_SQRTLAG,0.999561476139732,0.024531409576877446,0.0006017900558285145,1024,True,128,1024,0.17578125,False
256,45,GLS,0.999636261620314,0.0063386922274720845,4.017901915461502e-05,1024,True,128,1024,0.17578125,False
256,64,OLS,1.0025377691670383,0.03291227164040126,0.001083217624531561,1024,True,128,1024,0.25,False
256,64,WLS,1.0006224140856,0.011792148623451596,0.00013905476915757137,1024,True,128,1024,0.25,False
256,64,WLS_SQRTLAG,1.0022754538810088,0.029723522981930723,0.0008834878184573639,1024,True,128,1024,0.25,False
256,64,GLS,1.0000451562123047,0.00590822449713615,3.490711670855971e-05,1024,True,128,1024,0.25,False
256,90,OLS,0.9992463439741603,0.04296823620664496,0.001846269322710035,1024,True,128,1024,0.3515625,False
256,90,WLS,0.9998047429078951,0.013521247736835744,0.0001828241403608857,1024,True,128,1024,0.3515625,False
256,90,WLS_SQRTLAG,0.9994024684067544,0.0385115947048088,0.001483142926707457,1024,True,128,1024,0.3515625,False
256,90,GLS,0.9996426312360426,0.0060051669002707435,3.6062029500107335e-05,1024,True,128,1024,0.3515625,False
256,128,OLS,0.9982639138218141,0.052815946285649236,0.0027895241820485857,1024,True,128,1024,0.5,False
256,128,WLS,0.9998237845220512,0.01543238730187508,0.00023815857783507518,1024,True,128,1024,0.5,False
256,128,WLS_SQRTLAG,0.9984166548561506,0.04704226583189615,0.002212974774598784,1024,True,128,1024,0.5,False
